country,year,population,yearly_growth
Singapore,1992,3235865,15.791905106793505
Singapore,1997,3802309,17.50518022228987
Singapore,2002,4197776,10.400706518065734
Singapore,2007,4553009,8.462409618807673
Slovak Republic,1952,3558137,0.0
Slovak Republic,1957,3844277,8.041848866415204
Slovak Republic,1962,4237384,10.225771972206998
Slovak Republic,1967,4442238,4.834445025515743
Slovak Republic,1972,4593433,3.403577205903871
Slovak Republic,1977,4827803,5.102284065099023
Slovak Republic,1982,5048043,4.5619094233961075
Slovak Republic,1987,5199318,2.9967058521490406
Slovak Republic,1992,5302888,1.9919920266465718
Slovak Republic,1997,5383010,1.510912544258902
Slovak Republic,2002,5410052,0.5023583459811518
Slovak Republic,2007,5447502,0.692229945294426
Slovenia,1952,1489518,0.0
Slovenia,1957,1533070,2.9238988719840915
Slovenia,1962,1582962,3.254384992205183
Slovenia,1967,1646912,4.039894830071726
Slovenia,1972,1694510,2.8901362064275444
Slovenia,1977,1746919,3.0928705053378263
Slovenia,1982,1861252,6.544836938633101
Slovenia,1987,1945870,4.5462946446800325
Slovenia,1992,1999210,2.741190315899829
Slovenia,1997,2011612,0.6203450362893344
Slovenia,2002,2011497,-0.0057168082115238925
Slovenia,2007,2009245,-0.11195641852809128
Somalia,1952,2526994,0.0
Somalia,1957,2780415,10.028555667326476
Somalia,1962,3080153,10.78033315170577
Somalia,1967,3428839,11.320411680848322
Somalia,1972,3840161,11.995955482307568
Somalia,1977,4353666,13.371965394159254
Somalia,1982,5828892,33.88468476911182
Somalia,1987,6921858,18.750836351059515
Somalia,1992,6099799,-11.876276571983995
Somalia,1997,6633514,8.74971453977418
Somalia,2002,7753310,16.880886962777193
Somalia,2007,9118773,17.611355666160648
South Africa,1952,14264935,0.0
South Africa,1957,16151549,13.2255352022284
South Africa,1962,18356657,13.652610037588344
South Africa,1967,20997321,14.385320813043464
South Africa,1972,23935810,13.994590071752485
South Africa,1977,27129932,13.344532731501463
South Africa,1982,31140029,14.781080173735784
South Africa,1987,35933379,15.392888683565452
South Africa,1992,39964159,11.21736978868589
South Africa,1997,42835005,7.183551641859898
South Africa,2002,44433622,3.7320341155557233
South Africa,2007,43997828,-0.9807753236951964
Spain,1952,28549870,0.0
Spain,1957,29841614,4.524517975038065
Spain,1962,31158061,4.411447048406966
Spain,1967,32850275,5.431063248768915
Spain,1972,34513161,5.062015462579842
Spain,1977,36439000,5.580013375187512
Spain,1982,37983310,4.2380691017865475
Spain,1987,38880702,2.3625955715813074
Spain,1992,39549438,1.7199689450051596
Spain,1997,39855442,0.7737252802429203
Spain,2002,40152517,0.7453812706430405
Spain,2007,40448191,0.7363772487787005
Sri Lanka,1952,7982342,0.0
Sri Lanka,1957,9128546,14.359244442295257
Sri Lanka,1962,10421936,14.168631017469814
Sri Lanka,1967,11737396,12.62203106985113
Sri Lanka,1972,13016733,10.899666331441829
Sri Lanka,1977,14116836,8.451452449704545
Sri Lanka,1982,15410151,9.16150757861039
Sri Lanka,1987,16495304,7.041806404103373
Sri Lanka,1992,17587060,6.618586720196245
Sri Lanka,1997,18698655,6.320527706165784
Sri Lanka,2002,19576783,4.696209433245333
Sri Lanka,2007,20378239,4.093910628727917
Sudan,1952,8504667,0.0
Sudan,1957,9753392,14.682820620725067
Sudan,1962,11183227,14.659874226320444
Sudan,1967,12716129,13.707152684998706
Sudan,1972,14597019,14.791372437319565
Sudan,1977,17104986,17.181364222379926
Sudan,1982,20367053,19.07085454498472
Sudan,1987,24725960,21.40175606161579
Sudan,1992,28227588,14.161747410413994
Sudan,1997,32160729,13.933677223856321
Sudan,2002,37090298,15.32791436413024
Sudan,2007,42292929,14.026932326076217
Swaziland,1952,290243,0.0
Swaziland,1957,326741,12.574980275148755
Swaziland,1962,370006,13.241374666785008
Swaziland,1967,420690,13.698156246114928
Swaziland,1972,480105,14.123226128503175
Swaziland,1977,551425,14.855083783755637
Swaziland,1982,649901,17.858457632497622
Swaziland,1987,779348,19.91795673494886
Swaziland,1992,962344,23.480653058710615
Swaziland,1997,1054486,9.574746660237919
Swaziland,2002,1130269,7.186724148068348
Swaziland,2007,1133066,0.24746321450911246
Sweden,1952,7124673,0.0
Sweden,1957,7363802,3.3563505300523966
Sweden,1962,7561588,2.685922299377414
Sweden,1967,7867931,4.0513050962311095
Sweden,1972,8122293,3.232895662150571
Sweden,1977,8251648,1.592592141160138
Sweden,1982,8325260,0.8920884652374896
Sweden,1987,8421403,1.1548348039580747
Sweden,1992,8718867,3.5322380368211803
Sweden,1997,8897619,2.050174638516679
Sweden,2002,8954175,0.6356307232305631
Sweden,2007,9031088,0.8589624393090374
Switzerland,1952,4815000,0.0
Switzerland,1957,5126000,6.458982346832815
Switzerland,1962,5666000,10.534529847834568
Switzerland,1967,6063000,7.006706671373103
Switzerland,1972,6401400,5.5813953488372094
Switzerland,1977,6316424,-1.327459618208517
Switzerland,1982,6468126,2.401707041832531
Switzerland,1987,6649942,2.810953280749324
Switzerland,1992,6995447,5.195609224862412
Switzerland,1997,7193761,2.8349010434930033
Switzerland,2002,7361757,2.3353013812941517
Switzerland,2007,7554661,2.620352722862219
Syria,1952,3661549,0.0
Syria,1957,4149908,13.33749732695097
Syria,1962,4834621,16.499474205211296
Syria,1967,5680812,17.502737029438293
Syria,1972,6701172,17.961516769081605
Syria,1977,7932503,18.374860397554336
Syria,1982,9410494,18.632088761895204
Syria,1987,11242847,19.471379504625368
Syria,1992,13219062,17.577531740848205
Syria,1997,15081016,14.085371564185115
Syria,2002,17155814,13.757680517015563
Syria,2007,19314747,12.58426443653446
Taiwan,1952,8550362,0.0
Taiwan,1957,10164215,18.8746745459432
Taiwan,1962,11918938,17.263733598708804
Taiwan,1967,13648692,14.512652050040028
Taiwan,1972,15226039,11.556763094954448
Taiwan,1977,16785196,10.240069659614033
Taiwan,1982,18501390,10.22445016429954
Taiwan,1987,19757799,6.7908897655797755
Taiwan,1992,20686918,4.702543031235412
Taiwan,1997,21628605,4.552089392919719
Taiwan,2002,22454239,3.817324325817592
Taiwan,2007,23174294,3.206766437286073
Tanzania,1952,8322925,0.0
Tanzania,1957,9452826,13.575768134399866
Tanzania,1962,10863958,14.92814952904031
Tanzania,1967,12607312,16.047134939218285
Tanzania,1972,14706593,16.651297278912427
Tanzania,1977,17129565,16.475413442120825
Tanzania,1982,19844382,15.848721202202157
Tanzania,1987,23040630,16.10656356040717
Tanzania,1992,26605473,15.471985792055165
Tanzania,1997,30686889,15.340512833581272
Tanzania,2002,34593779,12.731463264327642
Tanzania,2007,38139640,10.24999610479098
Thailand,1952,21289402,0.0
Thailand,1957,25041917,17.626211389122158
Thailand,1962,29263397,16.85765510683547
Thailand,1967,34024249,16.268965629656734
Thailand,1972,39276153,15.435767590344168
Thailand,1977,44148285,12.404809605462123
Thailand,1982,48827160,10.59809005038361
Thailand,1987,52910342,8.362522006194913
Thailand,1992,56667095,7.100224375794055
Thailand,1997,60216677,6.263920887421527
Thailand,2002,62806748,4.301251960482642
Thailand,2007,65068149,3.6005701170835973
Togo,1952,1219113,0.0
Togo,1957,1357445,11.346938306785342
Togo,1962,1528098,12.571632736501295
Togo,1967,1735550,13.575830869486119
Togo,1972,2056351,18.484111664890094
Togo,1977,2308582,12.2659507058863
Togo,1982,2644765,14.562315741870984
Togo,1987,3154264,19.264433702049143
Togo,1992,3747553,18.809110461267668
Togo,1997,4320890,15.298969754397069
Togo,2002,4977378,15.193351369740956
Togo,2007,5701579,14.549849338346416
Trinidad and Tobago,1952,662850,0.0
Trinidad and Tobago,1957,764900,15.395640039224562
Trinidad and Tobago,1962,887498,16.027977513400444
Trinidad and Tobago,1967,960155,8.186722674304619
Trinidad and Tobago,1972,975199,1.5668303555155156
Trinidad and Tobago,1977,1039009,6.543279884413335
Trinidad and Tobago,1982,1116479,7.456143305784647
Trinidad and Tobago,1987,1191336,6.704738736689181
Trinidad and Tobago,1992,1183669,-0.6435631929195458
Trinidad and Tobago,1997,1138101,-3.84972488085774
Trinidad and Tobago,2002,1101832,-3.1867997655744085
Trinidad and Tobago,2007,1056608,-4.1044369740577515
Tunisia,1952,3647735,0.0
Tunisia,1957,3950849,8.309649686723406
Tunisia,1962,4286552,8.496983812846302
Tunisia,1967,4786986,11.674511355513708
Tunisia,1972,5303507,10.79010884928429
Tunisia,1977,6005061,13.228114905853804
Tunisia,1982,6734098,12.140376259291955
Tunisia,1987,7724976,14.714338876565206
Tunisia,1992,8523077,10.331436628411533
Tunisia,1997,9231669,8.313804979117284
Tunisia,2002,9770575,5.837579315289576
Tunisia,2007,10276158,5.174547045593529
Turkey,1952,22235677,0.0
Turkey,1957,25670939,15.449324974454342
Turkey,1962,29788695,16.040535174813826
Turkey,1967,33411317,12.161063114715164
Turkey,1972,37492953,12.216327778997757
Turkey,1977,42404033,13.098674836308572
Turkey,1982,47328791,11.613890593849883
Turkey,1987,52881328,11.731837815168362
Turkey,1992,58179144,10.018311189159244
Turkey,1997,63047647,8.368124151156298
Turkey,2002,67308928,6.758826384115493
Turkey,2007,71158647,5.719477511215154
Uganda,1952,5824797,0.0
Uganda,1957,6675501,14.604869491589149
Uganda,1962,7688797,15.179325117320783
Uganda,1967,8900294,15.756652178487741
Uganda,1972,10190285,14.493802114851487
Uganda,1977,11457758,12.438052517667563
Uganda,1982,12939400,12.931343112675272
Uganda,1987,15283050,18.112509080791998
Uganda,1992,18252190,19.427666597963103
Uganda,1997,21210254,16.206625068005536
Uganda,2002,24739869,16.641078414242468
Uganda,2007,29170398,17.908457801454
United Kingdom,1952,50430000,0.0
United Kingdom,1957,51430000,1.9829466587348803
United Kingdom,1962,53292000,3.620454987361462
United Kingdom,1967,54959000,3.1280492381595733
United Kingdom,1972,56079000,2.0378827853490784
United Kingdom,1977,56179000,0.17831987018313453
United Kingdom,1982,56339704,0.28605706758753274
United Kingdom,1987,56981620,1.1393670083889684
United Kingdom,1992,57866349,1.5526568040712074
United Kingdom,1997,58808266,1.627745686875804
United Kingdom,2002,59912431,1.8775676875084195
United Kingdom,2007,60776238,1.441782590995181
United States,1952,157553000,0.0
United States,1957,171984000,9.15945745241284
United States,1962,186538000,8.462415108382174
United States,1967,198712000,6.526284188744384
United States,1972,209896000,5.628245903619308
United States,1977,220239000,4.927678469337195
United States,1982,232187835,5.425394684865078
United States,1987,242803533,4.572030227165002
United States,1992,256894189,5.8033158850287405
United States,1997,272911760,6.235084982790327
United States,2002,287675526,5.4097214425644395
United States,2007,301139947,4.680419355520706
Uruguay,1952,2252965,0.0
Uruguay,1957,2424959,7.634117707110407
Uruguay,1962,2598466,7.1550488070107585
Uruguay,1967,2748579,5.776985344430137
Uruguay,1972,2829526,2.945049059896041
Uruguay,1977,2873520,1.5548187222877612
Uruguay,1982,2953997,2.800641721651494
Uruguay,1987,3045153,3.085852829234424
Uruguay,1992,3149262,3.418842994095863
Uruguay,1997,3262838,3.606432237140003
Uruguay,2002,3363085,3.072386676874549
Uruguay,2007,3447496,2.5099276408416675
Venezuela,1952,5439568,0.0
Venezuela,1957,6702668,23.220593988346135
Venezuela,1962,8143375,21.49453023780978
Venezuela,1967,9709552,19.23252951018466
Venezuela,1972,11515649,18.6012392744794
Venezuela,1977,13503563,17.2627178893695
Venezuela,1982,15620766,15.6788471309387
Venezuela,1987,17910182,14.656233887633935
Venezuela,1992,20265563,13.151072389995813
Venezuela,1997,22374398,10.406002537407916
Venezuela,2002,24287670,8.551166382219536
Venezuela,2007,26084662,7.398783003886335
Vietnam,1952,26246839,0.0
Vietnam,1957,28998543,10.483944371358394
Vietnam,1962,33796140,16.544269137935654
Vietnam,1967,39463910,16.77046550286512
Vietnam,1972,44655014,13.154053919137764
Vietnam,1977,50533506,13.164237279155259
Vietnam,1982,56142181,11.098923158033008
Vietnam,1987,62826491,11.906039061788496
Vietnam,1992,69940728,11.323626207295263
Vietnam,1997,76048996,8.73349216496574
Vietnam,2002,80908147,6.389500526739367
Vietnam,2007,85262356,5.381669413341032
West Bank and Gaza,1952,1030585,0.0
West Bank and Gaza,1957,1070439,3.867124012090221
West Bank and Gaza,1962,1133134,5.856942805708686
West Bank and Gaza,1967,1142636,0.8385592524802891
West Bank and Gaza,1972,1089572,-4.643998613731757
West Bank and Gaza,1977,1261091,15.741869284452978
West Bank and Gaza,1982,1425876,13.0668603613855
West Bank and Gaza,1987,1691210,18.608490499875163
West Bank and Gaza,1992,2104779,24.454029954884373
West Bank and Gaza,1997,2826046,34.268063297856926
West Bank and Gaza,2002,3389578,19.94065206298836
West Bank and Gaza,2007,4018332,18.54962476154849
"Yemen, Rep.",1952,4963829,0.0
"Yemen, Rep.",1957,5498090,10.763082289901606
"Yemen, Rep.",1962,6120081,11.312855919055528
"Yemen, Rep.",1967,6740785,10.142087988704725
"Yemen, Rep.",1972,7407075,9.88445707732853
"Yemen, Rep.",1977,8403990,13.458956470671621
"Yemen, Rep.",1982,9657618,14.917057254946759
"Yemen, Rep.",1987,11219340,16.17088188826686
"Yemen, Rep.",1992,13367997,19.151367192722564
"Yemen, Rep.",1997,15826497,18.390937699941134
"Yemen, Rep.",2002,18701257,18.16422168468487
"Yemen, Rep.",2007,22211743,18.77139060759392
Zambia,1952,2672000,0.0
Zambia,1957,3016000,12.874251497005988
Zambia,1962,3421000,13.428381962864721
Zambia,1967,3900000,14.00175387313651
Zambia,1972,4506497,15.551205128205128
Zambia,1977,5216550,15.75620709389133
Zambia,1982,6100407,16.943324611093537
Zambia,1987,7272406,19.211816523061493
Zambia,1992,8381163,15.246082245683205
Zambia,1997,9417789,12.368522125151367
Zambia,2002,10595811,12.508477308208965
Zambia,2007,11746035,10.85545976612833
Zimbabwe,1952,3080907,0.0
Zimbabwe,1957,3646340,18.3528097407679
Zimbabwe,1962,4277736,17.315883872595535
Zimbabwe,1967,4995432,16.777472943631867
Zimbabwe,1972,5861135,17.329892589870106
Zimbabwe,1977,6642107,13.32458644955286
Zimbabwe,1982,7636524,14.971408921897824
Zimbabwe,1987,9216418,20.68865363351179
Zimbabwe,1992,10704340,16.144254741918175
Zimbabwe,1997,11404948,6.545083582920573
Zimbabwe,2002,11926563,4.573585079037625
Zimbabwe,2007,12311143,3.224566876475645
